0.89028
1.0517
1.2611
1.2768
2.7179
2.9803
3.545
3.4965
0.24815
0.50286
0.62183
0.54507
0.71126
1.4826
1.7565
1.39
0.52263
1.3079
1.5219
1.2269
1.8188
3.8694
4.3921
3.3875
0.66855
1.0442
1.2779
1.1236
2.0204
2.9618
3.5881
3.0949
0.86044
1.1543
1.3022
1.3134
2.6348
3.3643
3.7495
3.6037
0.11784
0.20058
0.14857
0.36316
0.47972
0.54218
0.53265
0.92779
0.64341
0.77515
0.9527
0.94724
2.001
2.2265
2.7535
2.5972
0.036059
0.51655
0.37492
0.36647
0.17901
1.5579
1.2429
0.89523
0.0057584
0.76705
0.89413
0.33575
0.023636
2.3498
2.675
0.7886
0.67764
0.2183
0.19901
1.0834
2.158
0.68453
0.60905
3.0796
0.018007
0.55698
0.63622
0.21206
0.097801
1.678
1.9053
0.4803
0.0076485
0.73881
0.73753
0.37775
0.036863
2.3153
2.1981
0.91649
0.51784
1.1395
1.2628
0.9628
1.5457
3.2527
3.5081
2.5399
0.56368
1.1491
1.4692
1.2254
1.913
3.3172
4.3323
3.392
0.2307
0.27538
0.15002
0.60011
0.74021
0.82025
0.58066
1.6384
0.61437
0.89783
1.0071
0.95665
1.9209
2.506
2.917
2.6033
0.047607
0.98869
0.84889
0.5755
0.2233
3.0028
2.6397
1.4511
0.039024
0.35467
0.18676
0.41844
0.18581
1.1007
0.67367
1.0658
0.63442
1.0013
1.2357
0.91335
2.0659
2.8331
3.5661
2.537
0.055255
1.1169
1.3767
0.30674
0.28144
3.2508
4.1091
0.70191
0.6012
0.76883
0.89377
0.89405
1.8312
2.3315
2.5965
2.4623
0.78439
0.88552
1.1413
1.2927
2.376
2.5857
3.2436
3.4993
0.87091
0.88759
1.0345
1.2345
2.5762
2.4796
2.8876
3.4085
0.053466
0.46059
0.22858
0.57632
0.24984
1.3799
0.82432
1.5091
0.014693
0.56415
0.5829
0.2429
0.043358
1.7121
1.7289
0.55962
0.0086807
0.48634
0.43883
0.28991
0.042525
1.4573
1.3523
0.69173
1.0352
